,name,number,type,greyscale_homogeneity_avg,greyscale_energy_avg,greyscale_contrast_avg,greyscale_dissimilarity_avg,greyscale_ASM_avg,greyscale_correlation_avg
3398,blob-6600-3200,-6600-3200,0,0.8258923668624991,0.7443369711935741,1683.8172521171314,9.211315171921232,0.5540405694306646,0.8383173021161758
3399,blob-6600-3300,-6600-3300,0,0.8214944329214624,0.7368701564443114,1684.9344532190582,8.92763391490665,0.5429813858515022,0.8406412185668728
3400,blob-6600-3400,-6600-3400,0,0.6533565919649398,0.5535607944848546,1771.1720208141967,11.337133353739375,0.30643872261431293,0.83244890968407
3401,blob-6600-3500,-6600-3500,0,0.585763773285154,0.468509411675287,1589.5208227731775,11.313688399142892,0.21951590552493508,0.8444612217951413
3402,blob-6600-3600,-6600-3600,0,0.6928398004359756,0.5911559685174069,1587.1669588817417,10.105340679522472,0.349474185779728,0.8459643592961085
3403,blob-6600-3700,-6600-3700,0,0.6333667501371136,0.5239327526589965,1618.1922146719658,10.634729109274526,0.2745148087217282,0.8443853478786382
3404,blob-6600-3800,-6600-3800,0,0.5848970498304749,0.46586254218232626,1721.5085836139092,11.875851851851813,0.2170443662142536,0.8342560578953903
3405,blob-6600-3900,-6600-3900,0,0.5655465743882717,0.4528869280563727,1614.091829405154,11.633592490562135,0.2051198864350789,0.8389008819333916
3406,blob-6600-4000,-6600-4000,0,0.627460598487396,0.5155114503967548,1679.708686052436,11.04543495561673,0.2657641097347527,0.8358009413121344
3407,blob-6600-4100,-6600-4100,0,0.6216089187027496,0.5028430464922451,1613.0939626568627,10.484469339863246,0.2528590039698282,0.8457950307358988
3408,blob-6600-4200,-6600-4200,0,0.4812172764964429,0.3567457553435798,1569.7660969288743,12.130362207937921,0.1272840879112132,0.8422125865753702
3409,blob-6600-4300,-6600-4300,0,0.5977156887787759,0.48492179457937523,1638.982141006011,11.598631160085665,0.23515828077194462,0.8455043476880137
3410,blob-6600-4400,-6600-4400,0,0.4057793768458894,0.2734336478856464,1712.0750356085998,13.514737679828524,0.0748004541230701,0.8222746005683144
3411,blob-6600-4500,-6600-4500,0,0.4806587215310934,0.3554955514052359,1640.8329146005412,12.719104581165128,0.1264036782322264,0.836792134224727
3412,blob-6600-4600,-6600-4600,0,0.5389103466257571,0.4148133222363109,1578.8693545556478,11.526614018977611,0.17208661435975606,0.8444906902189191
3413,blob-6600-4700,-6600-4700,0,0.7450281072794923,0.6501401078498807,1661.6064858687837,9.784441179471466,0.4226899001398142,0.8429440123406753
3414,blob-6600-4800,-6600-4800,0,0.6540278586855989,0.5517431434492807,1794.9743344556632,11.32050362207934,0.30443542970369597,0.8307542410516703
3415,blob-6600-4900,-6600-4900,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3416,blob-6600-5000,-6600-5000,0,0.9758733705930608,0.9095721399386404,1568.8582038156326,6.152385113002481,0.8273220155378562,0.8381812150700533
3417,blob-6700-0,-6700-0,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3418,blob-6700-100,-6700-100,0,0.776273397333474,0.6874137319812869,1877.0948274665843,11.012931741658988,0.4725597191835134,0.8231399558732239
3419,blob-6700-200,-6700-200,0,0.5821790731482132,0.4777321325220864,1771.8215137230823,14.201146821752832,0.22829767841445908,0.825814740834874
